Id;Tipo Muert.;Provincia;Canton;Area del Hecho;Lugar;Tipo Lugar;Fecha InfracciÛn;Hora Infraccion;Arma;Tipo Arma;Probable Causa M.;Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anos;Mes
2631;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/5/23;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2632;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo
2633;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2634;ASESINATO;ESMERALDAS;ATACAMES;URBANO;FARMACIAS;PRIVADO;18/5/23;19:56;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2635;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;RIO;PUBLICO;13/5/23;09:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;0;HOMBRE;NO DETERMINADO;NO DETERMINADO;ECUADOR;2023;mayo
2636;ASESINATO;LOS RIOS;VENTANAS;URBANO;VIA PUBLICA;PUBLICO;18/5/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2637;ASESINATO;MORONA SANTIAGO;SUCUA;URBANO;CASA/VILLA;PRIVADO;18/5/23;21:00;OTROS;OTRO;AHORCADURA;76;MUJER;MESTIZO/A;DIVORCIADO;ECUADOR;2023;mayo
2638;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;19/5/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2639;ASESINATO;ESMERALDAS;SAN LORENZO;URBANO;VIA PUBLICA;PUBLICO;19/5/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2640;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2641;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo
2642;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2643;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2644;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo
2645;HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;19/5/23;15:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;15;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2646;ASESINATO;EL ORO;MACHALA;URBANO;INTERIOR DE VEHICULO PARTICULAR;PRIVADO;19/5/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2647;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/5/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2648;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/5/23;22:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2649;ASESINATO;GUAYAS;SAMBORONDON;URBANO;VIA PUBLICA;PUBLICO;20/5/23;02:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;mayo
2650;ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;19/5/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo
2651;ASESINATO;EL ORO;HUAQUILLAS;URBANO;CASA/VILLA;PRIVADO;19/5/23;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2652;HOMICIDIO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;16/5/23;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo
2653;ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;20/5/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2654;ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;20/5/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2655;ASESINATO;TUNGURAHUA;AMBATO;URBANO;VIA PUBLICA;PUBLICO;20/5/23;02:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2656;ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;19/5/23;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2657;ASESINATO;LOS RIOS;VALENCIA;URBANO;VIA PUBLICA;PUBLICO;19/5/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2658;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;18/5/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;mayo
2659;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/5/23;09:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo
2660;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;20/5/23;17:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2661;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/5/23;21:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2662;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/5/23;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2663;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/5/23;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;mayo
2664;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;20/5/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;mayo
2665;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;20/5/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2666;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;21/5/23;02:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2667;HOMICIDIO;LOJA;LOJA;RURAL;CASA/VILLA;PRIVADO;20/5/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;MUJER;BLANCO/A;CASADO;ESTADOS UNIDOS;2023;mayo
2668;ASESINATO;ORELLANA;LORETO;URBANO;OTROS CENTROS DE DIVERSI”N;PRIVADO;21/5/23;00:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2669;ASESINATO;ORELLANA;LORETO;URBANO;OTROS CENTROS DE DIVERSI”N;PRIVADO;21/5/23;00:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
2670;ASESINATO;GUAYAS;BALAO;URBANO;VIA PUBLICA;PUBLICO;20/5/23;13:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;mayo
